NUmber_of_parameters= 5010 
 epoch 0, accuracy 0.7129166666666666 
epoch 91, accuracy 0.9613333333333334 
epoch 92, accuracy 0.9613333333333334 
epoch 93, accuracy 0.9613333333333334 
epoch 94, accuracy 0.9613333333333334 
epoch 95, accuracy 0.9613333333333334 
epoch 96, accuracy 0.9614166666666667 
epoch 97, accuracy 0.9614166666666667 
epoch 98, accuracy 0.9614166666666667 
epoch 99, accuracy 0.9615 
epoch 100, accuracy 0.9615 
epoch 101, accuracy 0.9614166666666667 
epoch 102, accuracy 0.9614166666666667 
epoch 103, accuracy 0.9615833333333333 
epoch 104, accuracy 0.96175 
epoch 105, accuracy 0.9619166666666666 
epoch 106, accuracy 0.962 
epoch 107, accuracy 0.9621666666666666 
epoch 108, accuracy 0.96225 
epoch 109, accuracy 0.9621666666666666 
epoch 110, accuracy 0.9621666666666666 
epoch 111, accuracy 0.96225 
epoch 112, accuracy 0.96225 
epoch 113, accuracy 0.96225 
epoch 114, accuracy 0.9624166666666667 
epoch 115, accuracy 0.9625 
epoch 116, accuracy 0.9629166666666666 
epoch 117, accuracy 0.963 
epoch 118, accuracy 0.9631666666666666 
epoch 119, accuracy 0.9631666666666666 
epoch 120, accuracy 0.9631666666666666 
epoch 121, accuracy 0.96325 
epoch 122, accuracy 0.9633333333333334 
epoch 123, accuracy 0.96325 
epoch 124, accuracy 0.96325 
epoch 125, accuracy 0.9633333333333334 
epoch 126, accuracy 0.9633333333333334 
epoch 127, accuracy 0.9634166666666667 
epoch 128, accuracy 0.9634166666666667 
epoch 129, accuracy 0.9635833333333333 
epoch 130, accuracy 0.9636666666666667 
epoch 131, accuracy 0.96375 
epoch 132, accuracy 0.9638333333333333 
epoch 133, accuracy 0.9639166666666666 
epoch 134, accuracy 0.964 
epoch 135, accuracy 0.964 
epoch 136, accuracy 0.9640833333333333 
epoch 137, accuracy 0.9641666666666666 
epoch 138, accuracy 0.9641666666666666 
epoch 139, accuracy 0.96425 
epoch 140, accuracy 0.96425 
epoch 141, accuracy 0.96425 
epoch 142, accuracy 0.9643333333333334 
epoch 143, accuracy 0.9643333333333334 
epoch 144, accuracy 0.9645 
epoch 145, accuracy 0.9644166666666667 
epoch 146, accuracy 0.9644166666666667 
epoch 147, accuracy 0.96425 
epoch 148, accuracy 0.96425 
epoch 149, accuracy 0.9643333333333334 
epoch 150, accuracy 0.9643333333333334 
epoch 151, accuracy 0.9644166666666667 
epoch 152, accuracy 0.96425 
epoch 153, accuracy 0.9644166666666667 
epoch 154, accuracy 0.9644166666666667 
epoch 155, accuracy 0.9645 
epoch 156, accuracy 0.9645 
epoch 157, accuracy 0.9645833333333333 
epoch 158, accuracy 0.9646666666666667 
epoch 159, accuracy 0.96475 
epoch 160, accuracy 0.96475 
epoch 161, accuracy 0.9648333333333333 
epoch 162, accuracy 0.9648333333333333 
epoch 163, accuracy 0.9648333333333333 
epoch 164, accuracy 0.9648333333333333 
epoch 165, accuracy 0.9649166666666666 
epoch 166, accuracy 0.9649166666666666 
epoch 167, accuracy 0.9649166666666666 
epoch 168, accuracy 0.9650833333333333 
epoch 169, accuracy 0.96525 
epoch 170, accuracy 0.96525 
epoch 171, accuracy 0.96525 
epoch 172, accuracy 0.9653333333333334 
epoch 173, accuracy 0.9653333333333334 
epoch 174, accuracy 0.9655833333333333 
epoch 175, accuracy 0.9655833333333333 
epoch 176, accuracy 0.9656666666666667 
epoch 177, accuracy 0.9659166666666666 
epoch 178, accuracy 0.9659166666666666 
epoch 179, accuracy 0.9659166666666666 
epoch 180, accuracy 0.9659166666666666 
epoch 181, accuracy 0.9660833333333333 
epoch 182, accuracy 0.966 
epoch 183, accuracy 0.966 
epoch 184, accuracy 0.966 
epoch 185, accuracy 0.966 
epoch 186, accuracy 0.966 
epoch 187, accuracy 0.966 
epoch 188, accuracy 0.966 
epoch 189, accuracy 0.9660833333333333 
epoch 190, accuracy 0.9661666666666666 
epoch 191, accuracy 0.9661666666666666 
epoch 192, accuracy 0.9661666666666666 
epoch 193, accuracy 0.9663333333333334 
epoch 194, accuracy 0.9663333333333334 
epoch 195, accuracy 0.9664166666666667 
epoch 196, accuracy 0.9664166666666667 
epoch 197, accuracy 0.9665 
epoch 198, accuracy 0.9663333333333334 
epoch 199, accuracy 0.9663333333333334 
epoch 200, accuracy 0.9663333333333334 
epoch 201, accuracy 0.96625 
epoch 202, accuracy 0.9660833333333333 
epoch 203, accuracy 0.96625 
epoch 204, accuracy 0.9664166666666667 
epoch 205, accuracy 0.9664166666666667 
epoch 206, accuracy 0.96625 
epoch 207, accuracy 0.96625 
epoch 208, accuracy 0.9663333333333334 
epoch 209, accuracy 0.96625 
epoch 210, accuracy 0.96625 
epoch 211, accuracy 0.96625 
epoch 212, accuracy 0.96625 
epoch 213, accuracy 0.96625 
epoch 214, accuracy 0.96625 
epoch 215, accuracy 0.9663333333333334 
epoch 216, accuracy 0.9665 
epoch 217, accuracy 0.9665 
epoch 218, accuracy 0.9665 
epoch 219, accuracy 0.9665 
epoch 220, accuracy 0.9665 
epoch 221, accuracy 0.9665833333333333 
epoch 222, accuracy 0.9665833333333333 
epoch 223, accuracy 0.9666666666666667 
epoch 224, accuracy 0.9665833333333333 
epoch 225, accuracy 0.9666666666666667 
epoch 226, accuracy 0.96675 
epoch 227, accuracy 0.96675 
epoch 228, accuracy 0.96675 
epoch 229, accuracy 0.96675 
epoch 230, accuracy 0.9666666666666667 
epoch 231, accuracy 0.9668333333333333 
epoch 232, accuracy 0.9668333333333333 
epoch 233, accuracy 0.9668333333333333 
epoch 234, accuracy 0.9668333333333333 
epoch 235, accuracy 0.9668333333333333 
epoch 236, accuracy 0.9668333333333333 
epoch 237, accuracy 0.96675 
epoch 238, accuracy 0.9666666666666667 
epoch 239, accuracy 0.9666666666666667 
epoch 240, accuracy 0.9666666666666667 
epoch 241, accuracy 0.9666666666666667 
epoch 242, accuracy 0.9666666666666667 
epoch 243, accuracy 0.9666666666666667 
epoch 244, accuracy 0.9665833333333333 
epoch 245, accuracy 0.9665833333333333 
epoch 246, accuracy 0.9665833333333333 
epoch 247, accuracy 0.9666666666666667 
epoch 248, accuracy 0.9666666666666667 
epoch 249, accuracy 0.96675 
epoch 250, accuracy 0.9668333333333333 
epoch 251, accuracy 0.9669166666666666 
epoch 252, accuracy 0.9669166666666666 
epoch 253, accuracy 0.9669166666666666 
epoch 254, accuracy 0.9669166666666666 
epoch 255, accuracy 0.9669166666666666 
epoch 256, accuracy 0.967 
epoch 257, accuracy 0.9669166666666666 
epoch 258, accuracy 0.9669166666666666 
epoch 259, accuracy 0.9668333333333333 
epoch 260, accuracy 0.9668333333333333 
epoch 261, accuracy 0.9668333333333333 
epoch 262, accuracy 0.9668333333333333 
epoch 263, accuracy 0.9668333333333333 
epoch 264, accuracy 0.9668333333333333 
epoch 265, accuracy 0.9668333333333333 
epoch 266, accuracy 0.967 
epoch 267, accuracy 0.967 
epoch 268, accuracy 0.9670833333333333 
epoch 269, accuracy 0.9670833333333333 
epoch 270, accuracy 0.9671666666666666 
epoch 271, accuracy 0.9671666666666666 
epoch 272, accuracy 0.9671666666666666 
epoch 273, accuracy 0.9673333333333334 
epoch 274, accuracy 0.9673333333333334 
epoch 275, accuracy 0.9673333333333334 
epoch 276, accuracy 0.9673333333333334 
epoch 277, accuracy 0.9673333333333334 
epoch 278, accuracy 0.9673333333333334 
epoch 279, accuracy 0.9671666666666666 
epoch 280, accuracy 0.9670833333333333 
epoch 281, accuracy 0.9671666666666666 
epoch 282, accuracy 0.9671666666666666 
epoch 283, accuracy 0.9671666666666666 
epoch 284, accuracy 0.9670833333333333 
epoch 285, accuracy 0.9670833333333333 
epoch 286, accuracy 0.9670833333333333 
epoch 287, accuracy 0.9671666666666666 
epoch 288, accuracy 0.9671666666666666 
epoch 289, accuracy 0.9671666666666666 
epoch 290, accuracy 0.9671666666666666 
epoch 291, accuracy 0.9671666666666666 
epoch 292, accuracy 0.9670833333333333 
epoch 293, accuracy 0.9670833333333333 
epoch 294, accuracy 0.96725 
epoch 295, accuracy 0.9674166666666667 
epoch 296, accuracy 0.9674166666666667 
epoch 297, accuracy 0.9674166666666667 
epoch 298, accuracy 0.9675 
epoch 299, accuracy 0.9675 
