NUmber_of_parameters= 990 
 epoch 0, accuracy 0.5948333333333333 
epoch 82, accuracy 0.8833333333333333 
epoch 83, accuracy 0.8826666666666667 
epoch 84, accuracy 0.8828333333333334 
epoch 85, accuracy 0.88275 
epoch 86, accuracy 0.8828333333333334 
epoch 87, accuracy 0.8826666666666667 
epoch 88, accuracy 0.8826666666666667 
epoch 89, accuracy 0.8825 
epoch 90, accuracy 0.8821666666666667 
epoch 91, accuracy 0.8828333333333334 
epoch 92, accuracy 0.8829166666666667 
epoch 93, accuracy 0.8833333333333333 
epoch 94, accuracy 0.88325 
epoch 95, accuracy 0.8834166666666666 
epoch 96, accuracy 0.8833333333333333 
epoch 97, accuracy 0.8824166666666666 
epoch 98, accuracy 0.8824166666666666 
epoch 99, accuracy 0.8828333333333334 
epoch 100, accuracy 0.8833333333333333 
epoch 101, accuracy 0.8839166666666667 
epoch 102, accuracy 0.8841666666666667 
epoch 103, accuracy 0.8851666666666667 
epoch 104, accuracy 0.8853333333333333 
epoch 105, accuracy 0.8856666666666667 
epoch 106, accuracy 0.8860833333333333 
epoch 107, accuracy 0.88625 
epoch 108, accuracy 0.8865833333333333 
epoch 109, accuracy 0.8860833333333333 
epoch 110, accuracy 0.8861666666666667 
epoch 111, accuracy 0.8864166666666666 
epoch 112, accuracy 0.8865833333333333 
epoch 113, accuracy 0.88675 
epoch 114, accuracy 0.8873333333333333 
epoch 115, accuracy 0.8876666666666667 
epoch 116, accuracy 0.8879166666666667 
epoch 117, accuracy 0.888 
epoch 118, accuracy 0.8880833333333333 
epoch 119, accuracy 0.8878333333333334 
epoch 120, accuracy 0.8876666666666667 
epoch 121, accuracy 0.8881666666666667 
epoch 122, accuracy 0.8885 
epoch 123, accuracy 0.8884166666666666 
epoch 124, accuracy 0.8886666666666667 
epoch 125, accuracy 0.8886666666666667 
epoch 126, accuracy 0.8885833333333333 
epoch 127, accuracy 0.8886666666666667 
epoch 128, accuracy 0.8885833333333333 
epoch 129, accuracy 0.8885833333333333 
epoch 130, accuracy 0.8885833333333333 
epoch 131, accuracy 0.8886666666666667 
epoch 132, accuracy 0.8888333333333334 
epoch 133, accuracy 0.8889166666666667 
epoch 134, accuracy 0.8884166666666666 
epoch 135, accuracy 0.88825 
epoch 136, accuracy 0.8885 
epoch 137, accuracy 0.8886666666666667 
epoch 138, accuracy 0.8886666666666667 
epoch 139, accuracy 0.8890833333333333 
epoch 140, accuracy 0.889 
epoch 141, accuracy 0.88875 
epoch 142, accuracy 0.88875 
epoch 143, accuracy 0.88875 
epoch 144, accuracy 0.8881666666666667 
epoch 145, accuracy 0.8883333333333333 
epoch 146, accuracy 0.8890833333333333 
epoch 147, accuracy 0.8888333333333334 
epoch 148, accuracy 0.8889166666666667 
epoch 149, accuracy 0.889 
epoch 150, accuracy 0.88875 
epoch 151, accuracy 0.8881666666666667 
epoch 152, accuracy 0.8891666666666667 
epoch 153, accuracy 0.8890833333333333 
epoch 154, accuracy 0.88825 
epoch 155, accuracy 0.889 
epoch 156, accuracy 0.8891666666666667 
epoch 157, accuracy 0.8885833333333333 
epoch 158, accuracy 0.8885833333333333 
epoch 159, accuracy 0.8889166666666667 
epoch 160, accuracy 0.88925 
epoch 161, accuracy 0.8895833333333333 
epoch 162, accuracy 0.88975 
epoch 163, accuracy 0.8896666666666667 
epoch 164, accuracy 0.8895833333333333 
epoch 165, accuracy 0.89 
epoch 166, accuracy 0.89025 
epoch 167, accuracy 0.89025 
epoch 168, accuracy 0.8900833333333333 
epoch 169, accuracy 0.89 
epoch 170, accuracy 0.8899166666666667 
epoch 171, accuracy 0.89 
epoch 172, accuracy 0.8900833333333333 
epoch 173, accuracy 0.8903333333333333 
epoch 174, accuracy 0.8903333333333333 
epoch 175, accuracy 0.8908333333333334 
epoch 176, accuracy 0.8908333333333334 
epoch 177, accuracy 0.8908333333333334 
epoch 178, accuracy 0.8909166666666667 
epoch 179, accuracy 0.8908333333333334 
epoch 180, accuracy 0.8909166666666667 
epoch 181, accuracy 0.8908333333333334 
epoch 182, accuracy 0.8909166666666667 
epoch 183, accuracy 0.891 
epoch 184, accuracy 0.8910833333333333 
epoch 185, accuracy 0.89125 
epoch 186, accuracy 0.89125 
epoch 187, accuracy 0.8913333333333333 
epoch 188, accuracy 0.8915 
epoch 189, accuracy 0.8913333333333333 
epoch 190, accuracy 0.8913333333333333 
epoch 191, accuracy 0.89125 
epoch 192, accuracy 0.8913333333333333 
epoch 193, accuracy 0.8910833333333333 
epoch 194, accuracy 0.8914166666666666 
epoch 195, accuracy 0.8913333333333333 
epoch 196, accuracy 0.891 
epoch 197, accuracy 0.8911666666666667 
epoch 198, accuracy 0.89125 
epoch 199, accuracy 0.8913333333333333 
